文件	行号	形态	原片段	修复后
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/04_nl_dsa.md	98	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/04_nl_dsa.md	98	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/05_magnetic_field_amplification.md	23	supsub	₋₄	$_{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/05_magnetic_field_amplification.md	73	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/05_magnetic_field_amplification.md	86	supsub	²	$^{2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	34	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	34	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	34	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	44	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	46	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	51	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	58	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	59	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/06_escape_spectra.md	67	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/07_gammaray_snr.md	58	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/07_gammaray_snr.md	61	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/07_gammaray_snr.md	93	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/08_superbubble_ha.md	56	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/08_superbubble_ha.md	59	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/08_superbubble_ha.md	65	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	13	supsub	²	$^{2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	13	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	13	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	13	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	13	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	28	supsub	²	$^{2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	28	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	28	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	28	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	55	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	60	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	63	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	75	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	80	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/09_figures_tables.md	125	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	13	supsub	²	$^{2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	14	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	15	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	17	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	20	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	86	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	95	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/98_vocabulary.md	128	supsub	²	$^{2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/99_final_summary.md	57	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/99_final_summary.md	66	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/99_final_summary.md	70	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0005_amato-2014/literature_analysis/99_final_summary.md	90	supsub	⁻⁴	$^{-4}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/01_scope_and_nine_lives.md	59	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/01_scope_and_nine_lives.md	59	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	37	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	37	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	38	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	38	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	39	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	39	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	40	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	40	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	41	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	41	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	42	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	42	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	134	supsub	²	$^{2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	134	supsub	²	$^{2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	134	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	134	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	134	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	135	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	135	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	135	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/02_direct_measurements.md	135	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/03_propagation_physics.md	85	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/03_propagation_physics.md	119	supsub	³	$^{3}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/03_propagation_physics.md	119	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/03_propagation_physics.md	119	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/03_propagation_physics.md	119	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	15	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	15	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	50	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	51	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	54	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	60	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	161	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	162	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	164	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	165	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/04_crwanderers.md	166	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	21	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	37	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	37	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	38	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	50	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	70	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	70	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	74	supsub	²	$^{2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	78	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	122	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	123	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	124	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	124	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	128	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	128	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	128	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	128	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	128	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	129	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	133	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	133	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	133	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	133	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	134	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	135	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	136	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	136	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	136	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	137	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	137	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	141	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	141	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	142	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	142	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	147	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	156	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/05_crism_interactions.md	158	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	43	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	43	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	47	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	47	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	49	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	51	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	51	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	51	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	51	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	60	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	64	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	64	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	64	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	64	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	64	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	65	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	66	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	66	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	68	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	68	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	70	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	70	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	72	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	77	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	77	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	77	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	77	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	78	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	78	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	81	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	83	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	83	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	83	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	84	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	84	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	85	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	86	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	86	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	86	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	97	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	101	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	102	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	103	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	106	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	106	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	106	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	108	supsub	⁻	$^{-}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	116	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	117	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	120	supsub	⁻³	$^{-3}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	121	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	125	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	125	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	125	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	127	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	129	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	129	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	129	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	131	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	133	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	135	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	139	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	139	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	139	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	141	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	143	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	143	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	143	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	145	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	147	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	147	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	147	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	149	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	149	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	149	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	158	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	159	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	159	supsub	⁻²	$^{-2}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	160	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	161	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	162	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	164	supsub	⁻¹	$^{-1}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/06_cr_stimuli.md	167	supsub	⁺	$^{+}$
02_cosmic-ray-origins/0006_grenier-2015/literature_analysis/07_tracers.md	13	supsub	⁻²	$^{-2}$
