文件	行号	形态	原片段	修复后
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/03_galaxy_clusters.md	102	form1	2×$10^{11}$	$2\times10^{11}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/03_galaxy_clusters.md	104	form1	4.5×$10^{13}$	$4.5\times10^{13}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/03_galaxy_clusters.md	114	form2	$\sigma$_v	$\sigma_{\rm v}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	37	form1	2×$10^{6}$	$2\times10^{6}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	55	form1	40×$10^{6}$	$40\times10^{6}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	75	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	75	form2	$\Omega$_crit	$\Omega_{\rm crit}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	77	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	78	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/05_baryonic_dark_matter.md	79	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/06_modified_gravity.md	20	form1	1.2 × $10^{-10}$	$1.2\times10^{-10}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/06_modified_gravity.md	92	form1	1.2 × $10^{-10}$	$1.2\times10^{-10}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	28	form2	$\nu$_e	$\nu_{\rm e}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	28	form2	$\nu$_$\mu$	$\nu_\mu$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	95	form1	2×$10^{-30}$	$2\times10^{-30}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	95	form2	$\rho$_$\chi$	$\rho_\chi$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	121	form2	$\pi$⁺	$\pi^{\rm +}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	129	form2	$\lambda$_QCD	$\lambda_{\rm QCD}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/07_dark_matter_particles.md	159	form2	$\Omega$_DM	$\Omega_{\rm DM}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/08_piecing_the_puzzle.md	45	form2	$\Omega$_m	$\Omega_{\rm m}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/08_piecing_the_puzzle.md	102	form2	$\Omega$_c	$\Omega_{\rm c}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/08_piecing_the_puzzle.md	102	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/09_hunt_for_dm.md	80	form1	~6×$10^{-5}$	$~6\times10^{-5}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/98_vocabulary.md	22	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/98_vocabulary.md	66	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/98_vocabulary.md	66	form2	$\Omega$_c	$\Omega_{\rm c}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/99_final_summary.md	37	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/99_final_summary.md	50	form2	$\sigma$₈	$\sigma_{8}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/99_final_summary.md	62	form1	1.2×$10^{-10}$	$1.2\times10^{-10}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/99_final_summary.md	66	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0013_bertone-hooper-2018/literature_analysis/99_final_summary.md	113	form2	$\Omega$_b	$\Omega_{\rm b}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/00_overview.md	104	form2	$\epsilon$_H	$\epsilon_{\rm H}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/00_overview.md	141	form1	3×$10^{-4}$	$3\times10^{-4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/00_overview.md	141	form1	4.5×$10^{9}$	$4.5\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/00_overview.md	148	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/00_overview.md	148	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	113	form1	4.00 × $10^{10}$	$4.00\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	113	form1	3.2 × $10^{10}$	$3.2\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	113	form1	2.6 × $10^{10}$	$2.6\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	114	form1	3.08 × $10^{9}$	$3.08\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	114	form1	5.0 × $10^{9}$	$5.0\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	114	form1	2.1 × $10^{9}$	$2.1\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	118	form1	3.5 × $10^{6}$	$3.5\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	118	form1	1.66 × $10^{7}$	$1.66\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	118	form1	1.35 × $10^{7}$	$1.35\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	119	form1	6.6 × $10^{6}$	$6.6\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	119	form1	3.0 × $10^{6}$	$3.0\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	119	form1	2.44 × $10^{6}$	$2.44\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	120	form1	2.15 × $10^{7}$	$2.15\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	120	form1	2.9 × $10^{7}$	$2.9\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	120	form1	2.36 × $10^{7}$	$2.36\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	122	form1	8.6 × $10^{6}$	$8.6\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	122	form1	1.7 × $10^{7}$	$1.7\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	122	form1	2.36 × $10^{6}$	$2.36\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	123	form1	4.38 × $10^{4}$	$4.38\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	123	form1	4.18 × $10^{4}$	$4.18\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	123	form1	6.32 × $10^{4}$	$6.32\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	124	form1	9.12 × $10^{5}$	$9.12\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	124	form1	1.046 × $10^{6}$	$1.046\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	124	form1	1.050 × $10^{6}$	$1.050\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	125	form1	9.48 × $10^{4}$	$9.48\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	125	form1	8.93 × $10^{4}$	$8.93\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	125	form1	8.51 × $10^{4}$	$8.51\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	126	form1	1.00 × $10^{6}$	$1.00\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	126	form1	1.00 × $10^{6}$	$1.00\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	126	form1	1.00 × $10^{6}$	$1.00\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	127	form1	1.00 × $10^{4}$	$1.00\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	127	form1	1.27 × $10^{4}$	$1.27\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	128	form1	3.75 × $10^{5}$	$3.75\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	128	form1	6.0 × $10^{5}$	$6.0\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	128	form1	5.06 × $10^{5}$	$5.06\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	130	form1	1.4 × $10^{5}$	$1.4\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	130	form1	2.4 × $10^{5}$	$2.4\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	130	form1	2.28 × $10^{5}$	$2.28\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	132	form1	4.90 × $10^{4}$	$4.90\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	132	form1	7.28 × $10^{4}$	$7.28\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	132	form1	7.36 × $10^{4}$	$7.36\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	136	form1	1.20 × $10^{4}$	$1.20\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	136	form1	1.24 × $10^{4}$	$1.24\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	138	form1	6.00 × $10^{5}$	$6.00\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	138	form1	8.42 × $10^{5}$	$8.42\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	138	form1	8.90 × $10^{5}$	$8.90\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	140	form1	2.74 × $10^{4}$	$2.74\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	140	form1	4.44 × $10^{4}$	$4.44\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	140	form1	4.57 × $10^{4}$	$4.57\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	209	form1	4×$10^{10}$	$4\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	209	form1	2.6×$10^{10}$	$2.6\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	209	form1	8.6×$10^{6}$	$8.6\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	209	form1	2.36×$10^{6}$	$2.36\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	210	form1	5.0×$10^{9}$	$5.0\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	210	form1	2.1×$10^{9}$	$2.1\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	231	form1	2.6 × $10^{10}$	$2.6\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	232	form1	2.6 × $10^{10}$	$2.6\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	233	form1	3.9 × $10^{6}$	$3.9\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	234	form1	2.1 × $10^{9}$	$2.1\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	240	form1	1.33 × $10^{7}$	$1.33\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	241	form1	1.50 × $10^{5}$	$1.50\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	242	form1	2.43 × $10^{6}$	$2.43\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	244	form1	2.354 × $10^{7}$	$2.354\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	248	form1	2.14 × $10^{6}$	$2.14\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	250	form1	2.08 × $10^{5}$	$2.08\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	251	form1	6.32 × $10^{4}$	$6.32\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	252	form1	8.26 × $10^{5}$	$8.26\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	253	form1	1.06 × $10^{5}$	$1.06\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	254	form1	1.17 × $10^{5}$	$1.17\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	255	form1	8.51 × $10^{4}$	$8.51\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	256	form1	9.22 × $10^{5}$	$9.22\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	257	form1	4.70 × $10^{4}$	$4.70\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	258	form1	3.09 × $10^{4}$	$3.09\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	260	form1	8.15 × $10^{5}$	$8.15\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	261	form1	1.95 × $10^{4}$	$1.95\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	263	form1	3.10 × $10^{4}$	$3.10\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	264	form1	1.20 × $10^{4}$	$1.20\times10^{4}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	287	form1	4.5×$10^{9}$	$4.5\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	291	form1	4.5 × $10^{9}$	$4.5\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	315	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/01_abundance_table.md	315	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	150	form1	4.00 × $10^{10}$	$4.00\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	150	form1	3.2 × $10^{10}$	$3.2\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	150	form1	2.6 × $10^{10}$	$2.6\times10^{10}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	151	form1	3.08 × $10^{9}$	$3.08\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	151	form1	5.0 × $10^{9}$	$5.0\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	151	form1	2.1 × $10^{9}$	$2.1\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	152	form1	8.6 × $10^{6}$	$8.6\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	152	form1	1.7 × $10^{7}$	$1.7\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	152	form1	2.36 × $10^{6}$	$2.36\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	153	form1	3.5 × $10^{6}$	$3.5\times10^{6}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	153	form1	1.66 × $10^{7}$	$1.66\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	153	form1	1.35 × $10^{7}$	$1.35\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	154	form1	2.15 × $10^{7}$	$2.15\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	154	form1	2.9 × $10^{7}$	$2.9\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	154	form1	2.36 × $10^{7}$	$2.36\times10^{7}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	155	form1	6.00 × $10^{5}$	$6.00\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	155	form1	8.42 × $10^{5}$	$8.42\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/02_suess_urey_legacy.md	155	form1	8.90 × $10^{5}$	$8.90\times10^{5}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	35	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	44	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	48	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	60	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	61	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	66	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/03_nucleosynthesis_implications.md	185	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	53	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	58	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	58	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	58	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	67	form1	4.5×$10^{9}$	$4.5\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/98_vocabulary.md	68	form1	4.5 × $10^{9}$	$4.5\times10^{9}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/99_final_summary.md	46	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/99_final_summary.md	46	form2	$\sigma$_$\nu$	$\sigma_\nu$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/99_final_summary.md	61	form2	$\sigma$_N	$\sigma_{\rm N}$
03_stellar-nucleosynthesis/0014_cameron-1968/literature_analysis/99_final_summary.md	61	form2	$\sigma$_N	$\sigma_{\rm N}$
